country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
Denmark,DNK,Europe,5806081,confirmed cases,2,3/5/2020,0.172233215,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,10,3/6/2020,0.344466431,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,3,3/7/2020,0.396136396,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,8,3/8/2020,0.533922968,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,7,3/9/2020,0.654486219,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,75,3/10/2020,1.946235335,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,151,3/11/2020,4.546956889,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,252,3/12/2020,8.870010598,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,160,3/13/2020,11.62574205,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,128,3/14/2020,13.81310388,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,23,3/15/2020,14.19201696,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,48,3/16/2020,15.00151307,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,57,3/17/2020,15.96601908,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,92,3/18/2020,17.49889469,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,91,3/19/2020,19.03177031,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,36,3/20/2020,19.47957667,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,104,3/21/2020,21.21913215,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,71,3/22/2020,22.30420141,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,69,3/23/2020,23.37204734,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,65,3/24/2020,23.19981413,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,131,3/25/2020,22.85534769,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,133,3/26/2020,20.80577243,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,153,3/27/2020,20.68520918,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,169,3/28/2020,21.39136536,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,155,3/29/2020,23.66484381,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,194,3/30/2020,26.17944875,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,182,3/31/2020,28.33236395,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,283,4/1/2020,31.62201836,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,247,4/2/2020,34.30885652,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,279,4/3/2020,38.49412366,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,371,4/4/2020,43.09275051,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,320,4/5/2020,47.38135758,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,292,4/6/2020,51.22215829,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,312,4/7/2020,55.47631871,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,390,4/8/2020,59.93715899,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,331,4/9/2020,63.34737666,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,233,4/10/2020,64.72524238,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,184,4/11/2020,64.9835922,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,177,4/12/2020,65.36250528,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,178,4/13/2020,65.08693213,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,144,4/14/2020,64.43244591,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,193,4/15/2020,62.88234697,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,170,4/16/2020,61.55615121,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,198,4/17/2020,60.16106217,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,194,4/18/2020,57.11253426,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,169,4/19/2020,54.5118127,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,142,4/20/2020,51.92831447,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,131,4/21/2020,48.81089327,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,180,4/22/2020,45.19399574,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,217,4/23/2020,43.23053709,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,161,4/24/2020,41.99045794,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,137,4/25/2020,41.18096182,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,235,4/26/2020,42.17991447,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,130,4/27/2020,41.35319504,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,123,4/28/2020,40.99150529,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,153,4/29/2020,40.30257242,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,157,4/30/2020,40.07866924,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,150,5/1/2020,39.25194981,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,153,5/2/2020,38.54579363,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,96,5/3/2020,37.28849115,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,116,5/4/2020,36.84068479,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,147,5/5/2020,37.11625794,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,151,5/6/2020,36.61678161,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,162,5/7/2020,35.66949893,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,100,5/8/2020,34.61887631,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,135,5/9/2020,34.58442967,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,101,5/10/2020,32.27650458,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,110,5/11/2020,31.93203815,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,84,5/12/2020,31.26032861,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,78,5/13/2020,29.96857949,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,76,5/14/2020,28.57349045,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,46,5/15/2020,26.78226501,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,78,5/16/2020,25.49051589,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,67,5/17/2020,24.99103957,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,69,5/18/2020,24.18154345,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,41,5/19/2020,22.35587137,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,76,5/20/2020,21.06412225,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,73,5/21/2020,19.53124664,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,65,5/22/2020,18.92843038,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,48,5/23/2020,17.43000141,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,59,5/24/2020,16.7066219,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,71,5/25/2020,16.03491236,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,27,5/26/2020,15.05318303,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,41,5/27/2020,14.41592014,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,52,5/28/2020,14.00256042,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,32,5/29/2020,13.76143392,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,81,5/30/2020,13.81310388,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,40,5/31/2020,13.3480742,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,36,6/1/2020,12.77970459,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,30,6/2/2020,12.59024805,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,35,6/3/2020,11.88409187,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,37,6/4/2020,11.26405229,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,40,6/5/2020,10.83346925,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,64,6/6/2020,11.1090424,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,49,6/7/2020,10.93680918,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,24,6/8/2020,10.12731307,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,14,6/9/2020,9.90340989,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,39,6/10/2020,9.868963247,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,15,6/11/2020,9.23170035,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,19,6/12/2020,9.00779717,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,64,6/13/2020,8.715000704,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,40,6/14/2020,8.715000704,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,54,6/15/2020,9.025020491,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,24,6/16/2020,8.921680562,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,33,6/17/2020,8.887233919,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,44,6/18/2020,9.00779717,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,50,6/19/2020,9.180030385,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,47,6/20/2020,8.887233919,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,6/21/2020,8.043291163,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,6/22/2020,7.629931446,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,136,6/23/2020,9.731176675,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,34,6/24/2020,9.645060067,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,54,6/25/2020,10.31676961,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,21,6/26/2020,10.35121625,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,39,6/27/2020,9.920633212,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,6/28/2020,9.23170035,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,6/29/2020,8.301640986,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,76,6/30/2020,9.197253707,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,17,7/1/2020,8.921680562,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,26,7/2/2020,8.611660774,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,21,7/3/2020,8.112184449,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,17,7/4/2020,7.595484803,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/5/2020,7.595484803,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/6/2020,7.595484803,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,46,7/7/2020,6.045385864,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,10,7/8/2020,5.632026146,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,12,7/9/2020,4.908646641,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,16,7/10/2020,4.822530034,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,30,7/11/2020,4.66752014,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/12/2020,4.66752014,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/13/2020,4.66752014,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,91,7/14/2020,4.925869963,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,24,7/15/2020,5.046433214,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,31,7/16/2020,5.132549821,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,32,7/17/2020,5.322006359,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,49,7/18/2020,5.873152648,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/19/2020,5.873152648,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/20/2020,5.873152648,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,89,7/21/2020,6.613755475,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,40,7/22/2020,7.130455121,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,48,7/23/2020,7.750494697,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,40,7/24/2020,8.163854414,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,48,7/25/2020,8.473874202,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/26/2020,8.473874202,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,7/27/2020,8.473874202,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,109,7/28/2020,8.78389399,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,30,7/29/2020,8.887233919,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,57,7/30/2020,9.335040279,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,91,7/31/2020,10.35121625,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,64,8/1/2020,10.60956607,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/2/2020,10.60956607,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/3/2020,10.60956607,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,207,8/4/2020,12.64191802,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,77,8/5/2020,13.27918091,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,112,8/6/2020,14.38147349,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,121,8/7/2020,15.77656254,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,136,8/8/2020,17.29221483,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/9/2020,17.29221483,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/10/2020,17.29221483,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,373,8/11/2020,21.83917172,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,144,8/12/2020,23.80263038,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,111,8/13/2020,24.73268974,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,144,8/14/2020,25.64552579,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,165,8/15/2020,27.38508126,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,104,8/16/2020,29.1763067,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,134,8/17/2020,31.48423179,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,123,8/18/2020,30.03747278,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,115,8/19/2020,30.691959,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,85,8/20/2020,30.22692932,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,116,8/21/2020,30.14081271,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,71,8/22/2020,29.02129681,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/23/2020,29.02129681,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/24/2020,29.02129681,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,270,8/25/2020,27.24729469,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,83,8/26/2020,26.19667208,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,57,8/27/2020,25.26661271,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,90,8/28/2020,24.33655335,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,73,8/29/2020,22.75200777,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/30/2020,20.96078232,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,8/31/2020,18.65285724,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,285,9/1/2020,21.44303533,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,99,9/2/2020,21.16746218,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,111,9/3/2020,21.61526854,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,179,9/4/2020,22.7003378,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,173,9/5/2020,24.4571166,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,9/6/2020,24.4571166,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,9/7/2020,24.4571166,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,566,9/8/2020,29.55521978,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,243,9/9/2020,32.31095123,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,251,9/10/2020,35.65227561,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,317,9/11/2020,39.5619696,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,292,9/12/2020,43.33387702,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,9/13/2020,43.33387702,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,9/14/2020,43.33387702,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,584,9/15/2020,48.48365016,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,329,9/16/2020,52.44501412,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,442,9/17/2020,58.14593355,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,822,9/18/2020,69.2205293,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,454,9/19/2020,74.06028266,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,9/20/2020,74.06028266,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,0,9/21/2020,74.06028266,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,1476,9/22/2020,89.73350527,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,476,9/23/2020,93.74653919,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,558,9/24/2020,99.0340989,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,559,9/25/2020,103.2021427,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,678,9/26/2020,109.8503448,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,619,9/27/2020,120.5115809,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,424,9/28/2020,127.8142692,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,435,9/29/2020,125.2479943,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,392,9/30/2020,126.3330636,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,534,10/1/2020,127.9176091,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,398,10/2/2020,120.6149208,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,536,10/3/2020,122.0272332,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,370,10/4/2020,128.3998621,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,378,10/5/2020,134.9102777,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,377,10/6/2020,115.9818473,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,322,10/7/2020,113.3294558,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,331,10/8/2020,109.4197618,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,446,10/9/2020,107.4735265,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,482,10/10/2020,104.0977554,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,444,10/11/2020,101.0836742,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,340,10/12/2020,99.63691516,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,389,10/13/2020,98.84464237,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,290,10/14/2020,97.08786357,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,492,10/15/2020,96.36448406,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,430,10/16/2020,96.91563035,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,418,10/17/2020,94.88327841,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,500,10/18/2020,97.12231021,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,451,10/19/2020,98.37961269,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,452,10/20/2020,99.6713618,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,529,10/21/2020,103.2365894,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,630,10/22/2020,108.3863625,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,760,10/23/2020,113.7944855,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,859,10/24/2020,120.2876777,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,confirmed cases,789,10/25/2020,126.2297236,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/2/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/3/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/4/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/5/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/6/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/7/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/8/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/9/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/10/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/11/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/12/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/13/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/14/2020,,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/15/2020,0,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/16/2020,0,"Epidemic intelligence, national daily data"
Denmark,DNK,Europe,5806081,deaths,0,1/17/2020,0,"Epidemic intelligence, national daily data"
